group_representative,member,representative_artist,member_artist,hamming_distance,action,cross_artist
Albrecht_Du╠êrer_84.jpg,Albrecht_Dürer_84.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_84.jpg,Albrecht_Du╠êrer_84.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_627.jpg,Edgar_Degas_289.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_627.jpg,Edgar_Degas_627.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_619.jpg,Vincent_van_Gogh_359.jpg,Vincent_van_Gogh,Vincent_van_Gogh,4,remove,False
Vincent_van_Gogh_619.jpg,Vincent_van_Gogh_619.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_234.jpg,Albrecht_Dürer_234.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_234.jpg,Albrecht_Du╠êrer_234.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_297.jpg,Vincent_van_Gogh_683.jpg,Vincent_van_Gogh,Vincent_van_Gogh,10,remove,False
Vincent_van_Gogh_297.jpg,Vincent_van_Gogh_297.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_139.jpg,Albrecht_Du╠êrer_139.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_139.jpg,Albrecht_Dürer_139.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_34.jpg,Albrecht_Dürer_34.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_34.jpg,Albrecht_Du╠êrer_34.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_21.jpg,Albrecht_Dürer_21.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_21.jpg,Albrecht_Du╠êrer_21.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_208.jpg,Pablo_Picasso_67.jpg,Pablo_Picasso,Pablo_Picasso,2,remove,False
Pablo_Picasso_208.jpg,Pablo_Picasso_208.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Vincent_van_Gogh_499.jpg,Vincent_van_Gogh_236.jpg,Vincent_van_Gogh,Vincent_van_Gogh,4,remove,False
Vincent_van_Gogh_499.jpg,Vincent_van_Gogh_499.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Vincent_van_Gogh_32.jpg,Vincent_van_Gogh_283.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_32.jpg,Vincent_van_Gogh_32.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_29.jpg,Albrecht_Dürer_29.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_29.jpg,Albrecht_Du╠êrer_29.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_255.jpg,Albrecht_Du╠êrer_255.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_255.jpg,Albrecht_Dürer_255.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Rembrandt_122.jpg,Rembrandt_110.jpg,Rembrandt,Rembrandt,10,remove,False
Rembrandt_122.jpg,Rembrandt_122.jpg,Rembrandt,Rembrandt,0,keep,False
Edgar_Degas_16.jpg,Edgar_Degas_369.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_16.jpg,Edgar_Degas_16.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_140.jpg,Albrecht_Dürer_140.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_140.jpg,Albrecht_Du╠êrer_140.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
